trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN5488F109620:2021-02-19T18:51:30Z,19:28:00,19:32:00,StopPoint:OCETGV INOUI-87111849,3,,0,0,
OCESN5488F109620:2021-02-19T18:51:30Z,20:04:00,20:09:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5488F109620:2021-02-19T18:51:30Z,21:01:00,21:05:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN5488F109620:2021-02-19T18:51:30Z,21:46:00,21:49:00,StopPoint:OCETGV INOUI-87484006,6,,0,0,
OCESN5488F109620:2021-02-19T18:51:30Z,22:26:00,22:26:00,StopPoint:OCETGV INOUI-87481002,7,,1,0,
OCESN5488F111690:2021-02-21T18:50:52Z,17:29:00,17:29:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN5488F111690:2021-02-21T18:50:52Z,18:15:00,18:18:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN5488F111690:2021-02-21T18:50:52Z,18:56:00,19:00:00,StopPoint:OCETGV INOUI-87171926,2,,0,0,
OCESN5488F111690:2021-02-21T18:50:52Z,19:28:00,19:32:00,StopPoint:OCETGV INOUI-87111849,3,,0,0,
OCESN5488F111690:2021-02-21T18:50:52Z,20:04:00,20:09:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5488F111690:2021-02-21T18:50:52Z,21:54:00,21:57:00,StopPoint:OCETGV INOUI-87484006,5,,0,0,
OCESN5488F111690:2021-02-21T18:50:52Z,22:33:00,22:33:00,StopPoint:OCETGV INOUI-87481002,6,,1,0,
OCESN5488F111870:2021-02-21T18:50:52Z,17:31:00,17:31:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN5488F111870:2021-02-21T18:50:52Z,18:13:00,18:16:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN5488F111870:2021-02-21T18:50:52Z,18:56:00,19:00:00,StopPoint:OCETGV INOUI-87171926,2,,0,0,
OCESN5488F111870:2021-02-21T18:50:52Z,19:28:00,19:32:00,StopPoint:OCETGV INOUI-87111849,3,,0,0,
OCESN5488F111870:2021-02-21T18:50:52Z,20:04:00,20:09:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5488F111870:2021-02-21T18:50:52Z,21:54:00,21:57:00,StopPoint:OCETGV INOUI-87484006,5,,0,0,
OCESN5488F111870:2021-02-21T18:50:52Z,22:33:00,22:33:00,StopPoint:OCETGV INOUI-87481002,6,,1,0,
OCESN5488F146940:2021-02-19T18:51:30Z,17:29:00,17:29:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN5488F146940:2021-02-19T18:51:30Z,18:15:00,18:18:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN5488F146940:2021-02-19T18:51:30Z,18:56:00,19:00:00,StopPoint:OCETGV INOUI-87171926,2,,0,0,
OCESN5488F146940:2021-02-19T18:51:30Z,19:28:00,19:32:00,StopPoint:OCETGV INOUI-87111849,3,,0,0,
OCESN5488F146940:2021-02-19T18:51:30Z,20:04:00,20:09:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5488F146940:2021-02-19T18:51:30Z,21:01:00,21:05:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN5488F146940:2021-02-19T18:51:30Z,21:46:00,21:49:00,StopPoint:OCETGV INOUI-87484006,6,,0,0,
OCESN5488F146940:2021-02-19T18:51:30Z,22:26:00,22:26:00,StopPoint:OCETGV INOUI-87481002,7,,1,0,
OCESN5488F206545:2021-02-19T13:09:32Z,17:29:00,17:29:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN5488F206545:2021-02-19T13:09:32Z,18:15:00,18:18:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN5488F206545:2021-02-19T13:09:32Z,18:56:00,19:00:00,StopPoint:OCETGV INOUI-87171926,2,,0,0,
OCESN5488F206545:2021-02-19T13:09:32Z,19:28:00,19:32:00,StopPoint:OCETGV INOUI-87111849,3,,0,0,
OCESN5488F206545:2021-02-19T13:09:32Z,20:04:00,20:09:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5488F206545:2021-02-19T13:09:32Z,21:05:00,21:09:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN5488F206545:2021-02-19T13:09:32Z,21:46:00,21:49:00,StopPoint:OCETGV INOUI-87484006,6,,0,0,
OCESN5488F206545:2021-02-19T13:09:32Z,22:26:00,22:26:00,StopPoint:OCETGV INOUI-87481002,7,,1,0,
OCESN5488F221185:2021-02-20T18:50:55Z,17:31:00,17:31:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN5488F221185:2021-02-20T18:50:55Z,18:13:00,18:16:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN5488F221185:2021-02-20T18:50:55Z,18:56:00,19:00:00,StopPoint:OCETGV INOUI-87171926,2,,0,0,
OCESN5488F221185:2021-02-20T18:50:55Z,19:28:00,19:32:00,StopPoint:OCETGV INOUI-87111849,3,,0,0,
OCESN5488F221185:2021-02-20T18:50:55Z,20:04:00,20:07:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5488F221185:2021-02-20T18:50:55Z,21:02:00,21:06:00,StopPoint:OCETGV INOUI-87396002,5,,0,0,
OCESN5488F221185:2021-02-20T18:50:55Z,21:43:00,21:46:00,StopPoint:OCETGV INOUI-87484006,6,,0,0,
OCESN5488F221185:2021-02-20T18:50:55Z,22:22:00,22:22:00,StopPoint:OCETGV INOUI-87481002,7,,1,0,
OCESN5500F109239:2021-02-21T18:50:52Z,13:57:00,13:57:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN5500F109239:2021-02-21T18:50:52Z,14:22:00,14:25:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN5500F109239:2021-02-21T18:50:52Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN5500F109239:2021-02-21T18:50:52Z,16:39:00,16:41:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN5500F109239:2021-02-21T18:50:52Z,17:39:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN5500F109239:2021-02-21T18:50:52Z,18:17:00,18:23:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN5500F109239:2021-02-21T18:50:52Z,18:44:00,18:46:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN5500F109239:2021-02-21T18:50:52Z,19:08:00,19:12:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN5500F109239:2021-02-21T18:50:52Z,20:13:00,20:23:00,StopPoint:OCETGV INOUI-87212027,8,,0,0,
OCESN5500F109239:2021-02-21T18:50:52Z,21:24:00,21:24:00,StopPoint:OCETGV INOUI-87192039,9,,1,0,
OCESN5500F116740:2021-02-20T18:50:55Z,13:57:00,13:57:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN5500F116740:2021-02-20T18:50:55Z,14:22:00,14:25:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN5500F116740:2021-02-20T18:50:55Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN5500F116740:2021-02-20T18:50:55Z,16:39:00,16:41:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN5500F116740:2021-02-20T18:50:55Z,17:39:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN5500F116740:2021-02-20T18:50:55Z,18:17:00,18:23:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN5500F116740:2021-02-20T18:50:55Z,18:44:00,18:46:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN5500F116740:2021-02-20T18:50:55Z,19:08:00,19:11:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN5500F116740:2021-02-20T18:50:55Z,20:13:00,20:23:00,StopPoint:OCETGV INOUI-87212027,8,,0,0,
OCESN5500F116740:2021-02-20T18:50:55Z,21:30:00,21:30:00,StopPoint:OCETGV INOUI-87192039,9,,1,0,
OCESN5500F150433:2021-02-21T18:50:52Z,13:55:00,13:55:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN5500F150433:2021-02-21T18:50:52Z,14:22:00,14:25:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN5500F150433:2021-02-21T18:50:52Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN5500F150433:2021-02-21T18:50:52Z,16:39:00,16:41:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN5500F150433:2021-02-21T18:50:52Z,17:39:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN5500F150433:2021-02-21T18:50:52Z,18:17:00,18:23:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN5500F150433:2021-02-21T18:50:52Z,18:44:00,18:46:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN5500F150433:2021-02-21T18:50:52Z,19:08:00,19:12:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN5500F150433:2021-02-21T18:50:52Z,20:15:00,20:23:00,StopPoint:OCETGV INOUI-87212027,8,,0,0,
OCESN5500F150433:2021-02-21T18:50:52Z,21:24:00,21:24:00,StopPoint:OCETGV INOUI-87192039,9,,1,0,
OCESN5500F201457:2021-02-19T13:09:32Z,13:55:00,13:55:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN5500F201457:2021-02-19T13:09:32Z,14:22:00,14:25:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN5500F201457:2021-02-19T13:09:32Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN5500F201457:2021-02-19T13:09:32Z,16:39:00,16:41:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN5500F201457:2021-02-19T13:09:32Z,17:39:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN5500F201457:2021-02-19T13:09:32Z,18:17:00,18:23:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN5500F201457:2021-02-19T13:09:32Z,18:44:00,18:46:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN5500F201457:2021-02-19T13:09:32Z,19:08:00,19:12:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN5500F201457:2021-02-19T13:09:32Z,20:13:00,20:23:00,StopPoint:OCETGV INOUI-87212027,8,,0,0,
OCESN5500F201457:2021-02-19T13:09:32Z,21:24:00,21:24:00,StopPoint:OCETGV INOUI-87192039,9,,1,0,
OCESN5500F225830:2021-02-21T18:50:52Z,13:57:00,13:57:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN5500F225830:2021-02-21T18:50:52Z,14:22:00,14:25:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN5500F225830:2021-02-21T18:50:52Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN5500F225830:2021-02-21T18:50:52Z,16:39:00,16:41:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN5500F225830:2021-02-21T18:50:52Z,17:39:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN5500F225830:2021-02-21T18:50:52Z,18:17:00,18:23:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN5500F225830:2021-02-21T18:50:52Z,18:44:00,18:46:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN5500F225830:2021-02-21T18:50:52Z,19:08:00,19:12:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN5500F225830:2021-02-21T18:50:52Z,20:13:00,20:23:00,StopPoint:OCETGV INOUI-87212027,8,,0,0,
OCESN5500F225830:2021-02-21T18:50:52Z,21:38:00,21:38:00,StopPoint:OCETGV INOUI-87192039,9,,1,0,
OCESN5516F111691:2021-02-20T18:50:55Z,06:53:00,06:53:00,StopPoint:OCETGV INOUI-87756056,0,,0,1,
OCESN5516F111691:2021-02-20T18:50:55Z,07:07:00,07:10:00,StopPoint:OCETGV INOUI-87757674,1,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,07:19:00,07:23:00,StopPoint:OCETGV INOUI-87757625,2,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,07:45:00,07:48:00,StopPoint:OCETGV INOUI-87757526,3,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,08:01:00,08:04:00,StopPoint:OCETGV INOUI-87755447,4,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,08:43:00,08:47:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,09:31:00,09:44:00,StopPoint:OCETGV INOUI-87751008,6,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,09:57:00,10:00:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,10:20:00,10:25:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,11:28:00,11:34:00,StopPoint:OCETGV INOUI-87723197,9,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,12:08:00,12:10:00,StopPoint:OCETGV INOUI-87725689,10,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,12:41:00,12:43:00,StopPoint:OCETGV INOUI-87725002,11,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,13:03:00,13:06:00,StopPoint:OCETGV INOUI-87713545,12,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,13:25:00,13:39:00,StopPoint:OCETGV INOUI-87713040,13,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87300863,14,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,14:32:00,14:34:00,StopPoint:OCETGV INOUI-87300822,15,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,14:58:00,15:09:00,StopPoint:OCETGV INOUI-87182063,16,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,15:26:00,15:28:00,StopPoint:OCETGV INOUI-87182014,17,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,15:55:00,16:00:00,StopPoint:OCETGV INOUI-87212027,18,,0,0,
OCESN5516F111691:2021-02-20T18:50:55Z,17:33:00,17:33:00,StopPoint:OCETGV INOUI-87141002,19,,1,0,
OCESN5516F154784:2021-02-21T18:50:52Z,06:53:00,06:53:00,StopPoint:OCETGV INOUI-87756056,0,,0,1,
OCESN5516F154784:2021-02-21T18:50:52Z,07:07:00,07:10:00,StopPoint:OCETGV INOUI-87757674,1,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,07:19:00,07:23:00,StopPoint:OCETGV INOUI-87757625,2,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,07:45:00,07:48:00,StopPoint:OCETGV INOUI-87757526,3,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,08:01:00,08:04:00,StopPoint:OCETGV INOUI-87755447,4,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,08:43:00,08:47:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,09:31:00,09:44:00,StopPoint:OCETGV INOUI-87751008,6,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,09:57:00,10:00:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,10:20:00,10:25:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,11:28:00,11:34:00,StopPoint:OCETGV INOUI-87723197,9,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,12:11:00,12:14:00,StopPoint:OCETGV INOUI-87725689,10,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,12:41:00,12:43:00,StopPoint:OCETGV INOUI-87725002,11,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,13:03:00,13:06:00,StopPoint:OCETGV INOUI-87713545,12,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,13:25:00,13:39:00,StopPoint:OCETGV INOUI-87713040,13,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87300863,14,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,14:32:00,14:34:00,StopPoint:OCETGV INOUI-87300822,15,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,14:58:00,15:01:00,StopPoint:OCETGV INOUI-87182063,16,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,15:25:00,15:28:00,StopPoint:OCETGV INOUI-87182014,17,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,15:55:00,16:00:00,StopPoint:OCETGV INOUI-87212027,18,,0,0,
OCESN5516F154784:2021-02-21T18:50:52Z,17:32:00,17:32:00,StopPoint:OCETGV INOUI-87141002,19,,1,0,
OCESN5516F168543:2021-02-16T18:50:48Z,06:53:00,06:53:00,StopPoint:OCETGV INOUI-87756056,0,,0,1,
OCESN5516F168543:2021-02-16T18:50:48Z,07:07:00,07:10:00,StopPoint:OCETGV INOUI-87757674,1,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,07:19:00,07:23:00,StopPoint:OCETGV INOUI-87757625,2,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,07:45:00,07:48:00,StopPoint:OCETGV INOUI-87757526,3,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,08:01:00,08:04:00,StopPoint:OCETGV INOUI-87755447,4,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,08:43:00,08:47:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,09:31:00,09:44:00,StopPoint:OCETGV INOUI-87751008,6,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,09:57:00,10:00:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,10:20:00,10:25:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,11:28:00,11:34:00,StopPoint:OCETGV INOUI-87723197,9,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,12:08:00,12:10:00,StopPoint:OCETGV INOUI-87725689,10,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,12:41:00,12:43:00,StopPoint:OCETGV INOUI-87725002,11,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,13:03:00,13:06:00,StopPoint:OCETGV INOUI-87713545,12,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,13:25:00,13:39:00,StopPoint:OCETGV INOUI-87713040,13,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87300863,14,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,14:32:00,14:34:00,StopPoint:OCETGV INOUI-87300822,15,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,14:58:00,15:09:00,StopPoint:OCETGV INOUI-87182063,16,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,15:27:00,15:29:00,StopPoint:OCETGV INOUI-87182014,17,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,15:55:00,16:00:00,StopPoint:OCETGV INOUI-87212027,18,,0,0,
OCESN5516F168543:2021-02-16T18:50:48Z,17:16:00,17:16:00,StopPoint:OCETGV INOUI-87141002,19,,1,0,
OCESN5516F199254:2021-02-21T18:50:52Z,06:53:00,06:53:00,StopPoint:OCETGV INOUI-87756056,0,,0,1,
OCESN5516F199254:2021-02-21T18:50:52Z,07:07:00,07:10:00,StopPoint:OCETGV INOUI-87757674,1,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,07:19:00,07:23:00,StopPoint:OCETGV INOUI-87757625,2,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,07:45:00,07:48:00,StopPoint:OCETGV INOUI-87757526,3,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,08:01:00,08:04:00,StopPoint:OCETGV INOUI-87755447,4,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,08:43:00,08:47:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,09:31:00,09:44:00,StopPoint:OCETGV INOUI-87751008,6,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,09:57:00,10:00:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,10:20:00,10:25:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,11:28:00,11:34:00,StopPoint:OCETGV INOUI-87723197,9,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,12:11:00,12:14:00,StopPoint:OCETGV INOUI-87725689,10,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,12:41:00,12:43:00,StopPoint:OCETGV INOUI-87725002,11,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,13:03:00,13:06:00,StopPoint:OCETGV INOUI-87713545,12,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,13:25:00,13:39:00,StopPoint:OCETGV INOUI-87713040,13,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87300863,14,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,14:32:00,14:34:00,StopPoint:OCETGV INOUI-87300822,15,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,14:58:00,15:01:00,StopPoint:OCETGV INOUI-87182063,16,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,15:25:00,15:28:00,StopPoint:OCETGV INOUI-87182014,17,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,15:55:00,16:00:00,StopPoint:OCETGV INOUI-87212027,18,,0,0,
OCESN5516F199254:2021-02-21T18:50:52Z,17:33:00,17:33:00,StopPoint:OCETGV INOUI-87141002,19,,1,0,
OCESN5516F200782:2021-02-21T18:50:52Z,11:34:00,11:34:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN5516F200782:2021-02-21T18:50:52Z,12:11:00,12:14:00,StopPoint:OCETGV INOUI-87725689,1,,0,0,
OCESN5516F200782:2021-02-21T18:50:52Z,12:41:00,12:43:00,StopPoint:OCETGV INOUI-87725002,2,,0,0,
OCESN5516F200782:2021-02-21T18:50:52Z,13:03:00,13:06:00,StopPoint:OCETGV INOUI-87713545,3,,0,0,
OCESN5516F200782:2021-02-21T18:50:52Z,13:25:00,13:39:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN5516F200782:2021-02-21T18:50:52Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN5516F200782:2021-02-21T18:50:52Z,14:32:00,14:34:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN5516F200782:2021-02-21T18:50:52Z,14:58:00,15:01:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN5516F200782:2021-02-21T18:50:52Z,15:26:00,15:28:00,StopPoint:OCETGV INOUI-87182014,8,,0,0,
OCESN5516F200782:2021-02-21T18:50:52Z,15:44:00,15:47:00,StopPoint:OCETGV INOUI-87214056,9,,0,0,
OCESN5516F200782:2021-02-21T18:50:52Z,17:30:00,17:30:00,StopPoint:OCETGV INOUI-87141002,10,,1,0,
OCESN5516F200785:2021-02-18T19:09:53Z,11:34:00,11:34:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN5516F200785:2021-02-18T19:09:53Z,12:11:00,12:14:00,StopPoint:OCETGV INOUI-87725689,1,,0,0,
OCESN5516F200785:2021-02-18T19:09:53Z,12:41:00,12:43:00,StopPoint:OCETGV INOUI-87725002,2,,0,0,
OCESN5516F200785:2021-02-18T19:09:53Z,13:03:00,13:06:00,StopPoint:OCETGV INOUI-87713545,3,,0,0,
OCESN5516F200785:2021-02-18T19:09:53Z,13:25:00,13:39:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN5516F200785:2021-02-18T19:09:53Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN5516F200785:2021-02-18T19:09:53Z,14:32:00,14:34:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN5516F200785:2021-02-18T19:09:53Z,14:58:00,15:01:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN5516F200785:2021-02-18T19:09:53Z,15:24:00,15:27:00,StopPoint:OCETGV INOUI-87182014,8,,0,0,
OCESN5516F200785:2021-02-18T19:09:53Z,15:55:00,16:00:00,StopPoint:OCETGV INOUI-87212027,9,,0,0,
OCESN5516F200785:2021-02-18T19:09:53Z,17:08:00,17:08:00,StopPoint:OCETGV INOUI-87141002,10,,1,0,
OCESN5516F200851:2021-02-21T18:50:52Z,06:53:00,06:53:00,StopPoint:OCETGV INOUI-87756056,0,,0,1,
OCESN5516F200851:2021-02-21T18:50:52Z,07:07:00,07:10:00,StopPoint:OCETGV INOUI-87757674,1,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,07:19:00,07:23:00,StopPoint:OCETGV INOUI-87757625,2,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,07:45:00,07:48:00,StopPoint:OCETGV INOUI-87757526,3,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,08:01:00,08:04:00,StopPoint:OCETGV INOUI-87755447,4,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,08:43:00,08:47:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,09:31:00,09:44:00,StopPoint:OCETGV INOUI-87751008,6,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,09:57:00,10:00:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,10:20:00,10:25:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,11:28:00,11:34:00,StopPoint:OCETGV INOUI-87723197,9,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,12:11:00,12:14:00,StopPoint:OCETGV INOUI-87725689,10,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,12:41:00,12:43:00,StopPoint:OCETGV INOUI-87725002,11,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,13:03:00,13:06:00,StopPoint:OCETGV INOUI-87713545,12,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,13:25:00,13:39:00,StopPoint:OCETGV INOUI-87713040,13,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87300863,14,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,14:32:00,14:34:00,StopPoint:OCETGV INOUI-87300822,15,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,14:58:00,15:01:00,StopPoint:OCETGV INOUI-87182063,16,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,15:25:00,15:28:00,StopPoint:OCETGV INOUI-87182014,17,,0,0,
OCESN5516F200851:2021-02-21T18:50:52Z,15:55:00,16:00:00,StopPoint:OCETGV INOUI-87212027,18,,0,0,
